example_id,source_group_id,split,id,query,active_unit_count,vehicle_unit_count,has_vehicle_target,domains,issue_codes,initial_status,final_status
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5780,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5780,train,5780,开始拖地,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5781,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5781,train,5781,左后座椅靠背往后调10度,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5782,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5782,train,5782,我要播放热门翻唱榜中的歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5783,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5783,train,5783,蛋挞怎么做,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5784,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5784,train,5784,播放古诗平湖乐采菱人语隔秋烟,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5785,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5785,train,5785,帮我播放调幅一零一点零,1,0,False,收音机,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5786,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5786,train,5786,白吐司,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5787,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5787,train,5787,放古诗歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5788,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5788,train,5788,打开所有车窗打开天窗打开遮阳帘打开空调空调温度调到十七度风量调到百分之二十驾驶模式调成标准,7,7,True,车载控制,max_intent_claim_violation,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5789,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5789,train,5789,给我找一下歌词中有海鸥听了展翅飞这首儿歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5790,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5790,train,5790,新风开机,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5791,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5791,train,5791,后排屏幕打开并且音量调到最大,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5792,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5792,train,5792,导航去公司打开座椅通风,2,1,True,地图|车载控制,mixed_domain_example,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5793,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5793,train,5793,呼叫妈妈,1,0,False,打电话,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5794,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5794,train,5794,更改这个风量让它减到一,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5795,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5795,train,5795,我要播放热门翻唱中的歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5796,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5796,train,5796,单踏板模式打开单踏板模式,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5797,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5797,train,5797,导航到东,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5798,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5798,train,5798,座椅往前靠,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5799,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5799,train,5799,搜索坦克,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5800,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5800,train,5800,返回主菜单,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5801,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5801,train,5801,我创建的提醒,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5802,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5802,train,5802,帮我播放李宗盛作曲的歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5803,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5803,train,5803,二时二十分钟后提醒我,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5804,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5804,train,5804,播放蜡笔小新电影,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5805,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5805,train,5805,快速建图,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5806,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5806,train,5806,把空调风量调为一温度调为二十度,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5807,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5807,train,5807,星期天深圳有爆炸性的要闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5808,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5808,train,5808,空气净化器调到二十六度,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5809,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5809,train,5809,能够替我阅读前面一章吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5810,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5810,train,5810,排骨菜谱有什么,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5811,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5811,train,5811,关闭对负载充电,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5812,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5812,train,5812,打开远光灯,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5813,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5813,train,5813,佛教歌曲唱诵杨枝净水,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5814,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5814,train,5814,空调风量减小打开AC,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5815,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5815,train,5815,车窗打开百分之三十打开右后车窗,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5816,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5816,train,5816,你现在还剩几格电,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5817,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5817,train,5817,打开三六零打开前排车窗打开前排座椅通风,3,3,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5818,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5818,train,5818,空调风向切换为同时吹向脸和脚,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5819,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5819,train,5819,自适应巡航这个功能可以关闭了,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5820,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5820,train,5820,外后视镜倒车下翻设置为关闭,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5821,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5821,train,5821,播放古诗惜芳春秋望,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5822,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5822,train,5822,我要听儿歌小白花,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5823,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5823,train,5823,天气偏凉,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5824,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5824,train,5824,导航去农业银行设置机场为途经点,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5825,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5825,train,5825,5点半有闹钟吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5826,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5826,train,5826,空调调到一挡调到二十三度,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5827,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5827,train,5827,到上海虹桥站的火车多少钱,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5828,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5828,train,5828,关闭所有灯光打开洗车模式,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5829,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5829,train,5829,为我设成大,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5830,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5830,train,5830,纯电模式,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5831,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5831,train,5831,主动侧翼强度设为3挡,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5832,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5832,train,5832,虾仁豆腐,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5833,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5833,train,5833,消毒柜母婴模式设置半小时,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5834,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5834,train,5834,关闭副驾吹脚,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5835,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5835,train,5835,让低速行人报警设备取消,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5836,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5836,train,5836,别换成高速线路,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5837,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5837,train,5837,我要听儿歌美丽如你,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5838,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5838,train,5838,我要唱作品挖呀挖,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5839,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5839,train,5839,李锐主持的节目,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5840,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5840,train,5840,调个其他的频道,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5841,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5841,train,5841,你现在连上无线了吗呢,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5842,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5842,train,5842,放缘来了,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5843,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5843,train,5843,后排椅背屏左自动息屏为我时长更改成10分钟,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5844,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5844,train,5844,打开主驾车内灯,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5845,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5845,train,5845,运动指数怎么样,1,0,False,天气,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5846,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5846,train,5846,音乐音量是多大,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5847,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5847,train,5847,座椅往前调一点,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5848,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5848,train,5848,自然风关页面,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5849,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5849,train,5849,空调温度调到十九度风量调到五,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5850,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5850,train,5850,我要看电影我世界里的你,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5851,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5851,train,5851,后面的空调也打开,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5852,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5852,train,5852,播放视频暂停,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5853,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5853,train,5853,帮我听一个额额我们的故事还没结束,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5854,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5854,train,5854,请播放阿拉蕾音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5855,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5855,train,5855,打开最低速风,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5856,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5856,train,5856,主副驾侧座椅加热到低档,2,2,True,车载控制,split_sens_lt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5857,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5857,train,5857,把导航收藏夹取消,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5858,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5858,train,5858,我需要放不差钱这个小品,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5859,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5859,train,5859,有三四岁宝宝听的儿歌吗,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5860,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5860,train,5860,放刘德华的歌曲因素,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5861,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5861,train,5861,放一下歌曲离别开出的花,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5862,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5862,train,5862,风量调到最大挡前后排空调,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5863,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5863,train,5863,走时间较少的线路,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5864,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5864,train,5864,我想听歌动漫,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5865,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5865,train,5865,调至通风挡五零八饭店还有导航去东方大学,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5866,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5866,train,5866,关闭所有车窗打开空调调到二十度,3,3,True,车载控制,split_sens_lt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5867,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5867,train,5867,我想听听歌曲离别开出的花,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5868,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5868,train,5868,切换到漂移模式,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5869,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:5869,train,5869,热水器改为厨房模式,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
